Bestellnr,Autor/ Herausgeber,Titel,Verlag,Einband,Format,Gewicht in g,Auflage,Jahr,,Ort,Zustand (1-4),Sprachennr.,Sprache,ISBN,EAN,Seitenzahl/Umfang,Ihr Preis in €,zvab-Preis,Zustand-zvab,Illustrator,Übersetzer,Vor- oder Nachwort,Nachwort,weitere Mitwirkende,Untertitel,Originaltitel,aus der Reihe,Band,Schlagworte,Beschreibung,Zustandsbeschreibung,Lieferungsnr,Lieferant,Einkaufspreis in €,Aufgenommen am:,Menge,3860400644,Zustand-amazon,Standort,Kommission,Sparten-Nr.,Spartenbezeichnung,Einkaufsdatum,MwSt.,ebay,Notizen,Bild,alte Bestellnummer,ASIN,versandkennziffer,Höhe,Breite,Tiefe,Suche,ebay-ID,Titel-Autor-anzahl
23029,"Harbort, Stephan",Ich musste sie kaputtmachen - Anatomie eines Jahrhundert-Mörders,Droste,Pappband (Hardcover) im Schutzumschlag,,600,1. Auflage,2004,,Düsseldorf,2,1,Deutsch,,9783770011742,384,10,,,,,,,,,,,,"Joachim Kroll; Niederrhein-Gebiet ; Serienmörder ; Kriminalfall ; Geschichte 1955-1976; Ruhrgebiet &lt;Nord> ; Serienmörder ; Kriminalfall ; Geschichte 1955-1976 ; 360 Soziale Probleme, Sozialdienste, Versicherungen",384 S. ; 21 cm ;  ; ,"leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,548,weitere,,,,,Oktav,,,0,21,14,4,,,
23030,"Van Pelt, Shelby",Das Glück hat acht Arme - Roman,Krüger (Fischer),Pappband (Hardcover) im Schutzumschlag,,630,,2022,,Frankfurt am Main,2,1,Deutsch,,9783810530820,462+(2),10,,,,aus dem amerikanischen Englisch von Andrea Fischer,,,,,Remarkably bright creatures,,,Englische Literatur Amerikas ; B Belletristik,"Ein kluger Oktopus, der Menschen hilft: »Das Glück hat acht Arme« ist ein Roman-Geschenk. Seit Monaten auf den US-Bestsellerlisten. - Seit Tova Sullivan Witwe ist, putzt sie im Sowell Bay Aquarium. Ihr fällt auf, wie Marcellus, ein neugieriger, frecher Riesenoktopus, sie aus seinem Aquarium anschaut. Marcellus ist enorm klug, aber für Menschen würde er keinen Tentakel rühren – bis er sich mit Tova anfreundet. Ihm erzählt sie von ihrem Sohn, der vor Jahrzehnten verschwand. Schlau, wie er ist, erkennt Marcellus ein Geheimnis, von dem Tova nichts ahnt. Jetzt hat er alle acht Arme voll zu tun, um die Wahrheit für Tova ans Licht zu bringen – bevor es zu spät ist. - Ein wunderbar heiterer Roman über die unwahrscheinliche Freundschaft zu einem Oktopus, der Fremde zu einer Familie zusammenführt. Der große New York Times-Bestseller. - »Lesenswerter Roman, der von der ersten bis zur letzten Seite gute Stimmung verbreitet.« Münchner Merkur - »Oktopus Marcellus ist eines der faszinierendsten Geschöpfe, das mir je in einem Roman begegnet ist.«  Cynthia D’Aprix Sweeney, Autorin von »Das Nest«","leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,21,14,4,,,
23031,"Follett, Ken",Never - die letzte Entscheidung - Roman,Lübbe,Pappband (Hardcover) im Schutzumschlag,,1200,2. Auflage,2021,,Köln,2,1,Deutsch,,9783785727775,876+(4),10,,,,Übersetzung aus dem Englischen von Dietmar Schmidt und Rainer Schumacher,,,,,Never,,,Englische Literatur ; B Belletristik,"mit Lesebändchen, 876 Seiten ; 22 cm ;  - Mehr als ein Thriller - Ken Folletts neuester, actiongeladener Roman führt tief in die Verstrickungen unserer globalisierten Welt und stellt die Frage ""Was wäre, wenn ...?"" - ""Eine fesselnde Geschichte, und nur allzu realistisch"" Lawrence H. Summers, ehemaliger US-Finanzminister - In der Sahara folgen westliche Geheimdienstagenten der Spur mächtiger Drogenschmuggler. Die Amerikanerin Tamara und ihr französischer Kollege Tab gehören zu ihnen. Für ihre Liebe riskieren sie ihre Karriere - und im Einsatz für ihr Land ihr Leben. Nicht weit entfernt macht sich die junge Witwe Kiah mit Hilfe von Schleusern auf den Weg nach Europa. Als sie sich gegen Übergriffe verteidigen muss, hilft ihr ein Mitreisender. Doch er scheint nicht zu sein, was er vorgibt. - In China kämpft der hohe Regierungsbeamte Chang Kai gegen die kommunistischen Hardliner. Er hat ehrgeizige Pläne, und er befürchtet, dass die Kriegstreiberei seiner Widersacher das Land und dessen Verbündeten Nordkorea auf einen Weg leitet, der keine Umkehr zulässt. - In den USA führt Pauline Green, die erste Präsidentin des Landes, ihre Amtsgeschäfte souverän und bedacht. Sie wird alles tun, was in ihrer Macht steht, um zu verhindern, dass die USA in einen unnötigen Krieg eintreten müssen. Doch wenn ein aggressiver Akt zum nächsten führt, wenn alle diplomatischen Mittel ausgereizt sind, die letzte Entscheidung gefallen ist - wer kann dann noch das Unvermeidliche verhindern? - In Ken Folletts neuestem Roman begegnen sich Heldinnen und Schurken, falsche Propheten und mutige Kämpfer, Liebe und Hass. Er fragt: Wenn sich die Welt nur einen Schritt vor dem Abgrund befindet - was kann jeder Einzelne dann noch tun? NEVER ist atemberaubend - und ein Weckruf.","leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,1,22,16,6,,,
23032,"Ward, J. R.",Nachtliebe - ein Black Dagger-Roman,Wilhelm Heyne,illustrierte Broschur (Paperback),,520,Deutsche Erstausgabe,2022,,München,2,1,Deutsch,,9783453322424,655,7,,,,aus dem Amerikanischen von Bettina Spangler,,,,,Lover arisen,J. R. Ward: Black Dagger : Verfasser : 2007 ; 38. Band,J. R. Ward: Black Dagger : Verfasser : 2007 ; 38. Band,Englische Literatur Amerikas ; B Belletristik,"655 Seiten ; 19 cm, 450 g ; J. R. Ward: Black Dagger : Verfasser : 2007 ; 38. Band ; Vampirkrieger Balthazar ist am glücklichsten, wenn er im Schatten der Nacht an Fassaden hochklettern, in Häuser eindringen und den ein oder anderen Gegenstand einstecken kann. Dabei will er sich nicht bereichern, er hat einfach Freude am Stehlen. Doch er kann sich nicht vorstellen, dass auch ihm selbst einmal etwas gestohlen wird – und schon gar nicht sein Herz ... Das ändert sich schlagartig, als er Erika Saunders begegnet. Die schöne Polizistin ermittelt in einer Serie grausamer Morde und vermutet, dass sie es mit einem nicht ganz menschlichen Täter zu tun hat. Dass der attraktive neue Mann in ihrem Leben ein Vampir ist, ahnt sie jedoch nicht. Als durch Erikas und Balthazars Beziehung auch noch ein alter Feind der BLACK DAGGER zu neuem Leben erwacht, gerät die Beziehung der beiden in Gefahr.","leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,19,12,4,,,
23033,(Hildegard von Bingen),Das große Buch der Hildegard von Bingen: bewährtes Heilwissen für Gesundheit und Wohlbefinden,Naumann & Göbel,illustrierter Original-Pappband (Hardcover),,1600,,2017,,Köln,2,1,Deutsch,,9783625179696,336,10,Inhaltsverzeichnis unter http://d-nb.info/113016277x/04,,,,,,,,,,,"Heilpflanzen ; Wörterbuch; Hildegard &lt;Bingen, Äbtissin, Heilige> ; Gesunde Ernährung ; Naturheilverfahren ; Phytotherapie ; Ratgeber ; 610 Medizin, Gesundheit","336 Seiten : Illustrationen ; Hildegards Heilkunde - aktueller denn je • Wohltuend und wirkungsvoll: Hildegards Ernährungslehre mit zahlreichen Rezepten • Hildegards Heilpraxis für die häufigsten Alltagsbeschwerden von Atemwegsleiden bis zu Zahnerkrankungen • Die besten Pflanzenhelfer von A bis Z: Anwendung bei Hildegard und heute - Universalgelehrte, Prophetin und Künstlerin zugleich, war Hildegard von Bingen eine der bedeutendsten Frauen des Mittelalters. Ihre außerordentlichen Fähigkeiten als Heilerin gründeten auf einem umfassenden naturkundlichen Wissen und einem ganzheitlichen Menschen- und Weltbild. Hinterlassen hat sie einen wahren Schatz an Heilwissen, der noch heute Gültigkeit hat. - Dieser umfassende Ratgeber bietet einen fachkundlichen Überblick über die Kräuterkunde, die Ernährungs- und die Gesundheitslehre der Heilerin. Anschaulich und mit großem Sachverstand erläutert es die praktische Anwendung der Naturheilkunde im Alltag. Sie erfahren alles über: • die Wirkungen der Pflanzen und Kräuter •  die Vielfalt der gesunden Ernährung • die natürliche Behandlung der häufigsten Gesundheitsbeschwerden - Jeder Teil enthält zahlreiche Hildegard-Rezepte. Illustriert ist das umfassende Handbuch mit eindrucksvollen historischen Abbildungen und detailgetreu gestalteten Kräuterzeichnungen. ","leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,729,Pharmazie,,,,,Quart,,,1,27,22,3,,,
23034,"Wollmann-Fiedler, Christel und Jan Feustel",Alte Dorfkirchen in Berlin,Berlin Edition,Pappband (Hardcover) im Schutzumschlag,,750,,2001,,Berlin,2,1,Deutsch,,9783814800899,144,10,,,,,Mit einem Vorw. von Wolfgang Huber,,,,,,,Berlin ; Dorfkirche ; Geschichte ; Führer ; 45 Architektur ; 12 Christliche Religion,144 S. : zahlr. Ill. ; 25 cm ;  mit zahlreichen farbigen Abbildungen,"leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,987,Berlin ,,,,,Groß-Oktav,,,1,25,21,2,,,
23035,"Stammel, Heinz J.",Das Heiwissen der Indianer - tausend geheime Rezepturen und ihre Anwendung,Wunderlich,illustierter Pappband (Hardcover),,1400,1. Auflage,1986,,Reinbek bei Hamburg,2,1,Deutsch,380520406x,,360,15,Inhaltsverzeichnis unter http://d-nb.info/870170120/04,,,Das Vorw. von Maolinn Tiam übers. Dirk van Gunsteren,,,,,,,,"Indianer ; Volksmedizin ; Nordamerika; Nordamerika ; Heilpflanzen ; Wörterbuch ; 33 Medizin ; 25 Volkskunde, Völkerkunde",360 S. : zahlr. Ill. ; 28 cm ;  ,"leicht berieben und bestoßen, ",3436,Thiele - ,"1,2",,1,,,,,729,Pharmazie,,,,,Quart,,,1,29,22,4,,,
23036,"Meinhardt, Anne und Olaf",Transsibirische Eisenbahn - durch die russische Taiga zum Pazifik,Bucher,Pappband (Hardcover) im Schutzumschlag,,2300,,2008,,München,2,1,Deutsch,,9783765815010,191,15,Inhaltsverzeichnis unter http://d-nb.info/98881255x/04,,,,,,,,,,,"Transsibirische Eisenbahn ; Bildband ; 910 Geografie, Reisen ; 380 Handel, Kommunikation, Verkehr","191 S. : überw. Ill., Kt. ; 37 cm ;  Durch sieben Zeitzonen quer über den eurasischen Kontinent: 10.000 Kilometer mit der Transsibirischen Eisenbahn. Sechs Monate lang sind die Autoren durch die unermesslichen Weiten Sibiriens bis in die Mongolei und nach China gereist. Wurden zu Wodka und Borschtsch eingeladen, haben am kristallklaren Baikalsee gepicknickt und eisige Schneestürme erlebt. Eindrucksvolle Bilder, lebhafte Texte und zahlreiche Specials erzählen von ihren unvergesslichen Erlebnissen.","leicht berieben und bestoßen mit kleinen Randläsuren, ",3436,Thiele - ,"1,2",,1,,,,,1365,Reiseerzählungen ,,,,,Groß-Quart,,,1,37,30,3,,,
23037,"Ramadan, Ahmad Danny",Die Wäscheleinen-Schaukel,Büchergilde Gutenberg,illustierter Pappband (Hardcover) mit Kopffarbschnitt,,500,"Lizenzausgabe, 1. Auflage",2021,,Frankfurt am Main Wien Zürich,2,1,Deutsch,,9783763273072,287,50,Inhaltsverzeichnis unter http://d-nb.info/1244197319/04,,,aus dem Englischen von Heide Horn und Christa Prummer-Lehmair,,,,,The clothesline swing,Büchergilde Welt-Empfänger,3,Englische Literatur Amerikas ; B Belletristik,"mit Lesebändchen, 287 Seiten ; 22 cm ; Büchergilde Welt-Empfänger ; Band 3 ","leicht berieben und bestoßen mit kleinen Randläsuren, ",3294,Büchergilde - Büchergilde Gutenberg Verlagsgesellschaft mbH,22,,1,,,,,775,Aktuelle Bestseller ,,,,,Oktav,,,0,22,15,3,,,
23038,"Nehberg, Rüdiger",Die Yanomami-Indianer - Rettung für ein Volk - meine wichtigsten Expeditionen,Piper,illustrierte Broschur (Paperback),,430,3. Auflage,2007,,München Zürich,2,1,Deutsch,,9783492239226,410+(6),8,,,,,,,,,,Serie Piper,3922,"Yanomami ; Erlebnisbericht ; 61 Geographie, Heimat- und Länderkunde, Reisen ; 25 Volkskunde, Völkerkunde",mit 16 extra Farbabbildungsseiten,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1365,Reiseerzählungen ,,,,,Oktav,,,0,19,12,3,,,
23039,"Casson, Lionel",Reisen in der Alten Welt,Prestel,Leinen (Hardcover) im Schutzumschlag,,560,,1976,,München,2,1,Deutsch,3791303678,,450+(2),8,Inhaltsverzeichnis unter http://d-nb.info/770024637/04,,Die Kt. zeichnete Alfred Beron,Dt. von Otfried R. Deubner,,,,,Travel in the ancient world <dt.>,,,"Reise ; Fremdenverkehr ; Altertum / Gesellschaft, Wirtschaft ; Antike ; Alter Orient ; Reisen / Geschichte ; Mesopotamien / Geschichte ; Ägypten / Geschichte ; 15a Erd- und Völkerkunde, Reisen ; 21a Verkehr","450 S. : Ill. (z.T. farb.), Kt. ; 19 cm ;  ","leicht berieben und bestoßen mit kleinen Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,1365,Reiseerzählungen ,,,,,Oktav,,,0,19,12,4,,,
23040,"Ross, John",Zum Magnetpol in der Arktis - Bericht über die Expedition von 1829 bis 1833,Hinstorff,Pappband (Hardcover) im Schutzumschlag,,350,2. Auflage,1991,,Rostock,2,1,Deutsch,3356003429,,238+(2),8,,,,Neu übers. und hrsg. von Gerhard Grümmer,,,,,Narrative of a second voyage in search of a North-West passage <dt.>,,,"Arktis ; Expedition ; Geschichte 1829-1833 ; Erlebnisbericht ; 61 Geographie, Heimat- und Länderkunde, Reisen ; 63 Geschichte und Historische Hilfswissenschaften ; 31 Geowissenschaften","238 S. : Ill., Kt. ; 21 cm ;  ; ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,1365,Reiseerzählungen ,,,,,Oktav,,,0,21,13,3,,,
23041,"Breuer, Hans",Kolumbus war Chinese - Erfindungen und Entdeckungen des Fernen Ostens,Büchergilde Gutenberg,Leinen (Hardcover) im Schutzumschlag,,700,Lizenzausgabe,1972,,Frankfurt am Main,2,1,Deutsch,3763215557,,338+(2),8,,,,,,,,,,,,"Geschichte, Kulturgeschichte, Volkskunde","338 S. : Ill., Kt.; ; 23 cm. ;  ; ","leicht berieben und bestoßen mit kleinen Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,773,Kulturgeschichte ,,,,,Groß-Oktav,,,0,23,15,4,,,
23042,"Bienek, Horst",Gleiwitz - eine oberschlesische Chronik in vier Romanen,Büchergilde Gutenberg,Leinen (Hardcover) im Schutzumschlag,,1000,Lizenzausgabe,2000,,Frankfurt am Main und Wien,2,1,Deutsch,3763249982,,1452+(4),20,,,,,,,,,,,,Gleiwitz ; Familie ; Geschichte 1939-1945 ; Belletristische Darstellung ; 59 Belletristik,1452 S. ; 20 cm ;  ; ,"leicht berieben und bestoßen mit kleinen Randläsuren, leicht nachgedunkelt/gebräunt, ",0,gefunden/geschenkt,0,,1,,,,,8,sonstiges,,,,,Oktav,,,1,20,13,6,,,
23043,"Steinacher, Roland u.a.",Deutsche Geschichte - die grosse Bild-Enzyklopädie,DK,illustierter Pappband (Hardcover),,2100,,2018,,München,1,1,Deutsch,,9783831035427,399,80,Inhaltsverzeichnis unter http://d-nb.info/1156736412/04,,,,,,"Autoren PD Prof. Roland Steinacher, Dr. Stefan Donecker, Dr. Patrick Oelze, Dr. Oliver Domzalski, Dr. Daniel Mollenhauer, Dr. Steffen Raßloff, Prof. Michael Gehler",,,,,Geschichte Deutschlands,"399 Seiten ; 29 cm ;  mit über 850 Fotografien, Illustrationen und Karten","neuwertig, da noch in original Folie",3437,Laden-Sammelnummer - Sammelnummer,47,,1,,,,,1221,Europäische Geschichte ,,,,,Quart,,,1,29,24,4,,,
23044,"Brochard, Philippe und Pierre Miquel",So lebten sie im Mittelalter und zur Zeit der Ritter und Burgen - die wichtigsten Burgen Europas - welche Burg kann ich besichtigen?,Tessloff,illustrierte Broschur (Paperback),,700,,1993,,Nürnberg,2,1,Deutsch,3788606444,,127,10,,,Ill. von Patrice Pellerin und Pierre Probst,[Aus dem Franz. von Angelika Moeller und Eugen Helmlé],,,,,La vie privée des hommes <dt.>,,,Mittelalter ; Kindersachbuch ; 07 Kinder- und Jugendliteratur,durchgehend farbig illustriert,"deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,844,sonstiges,,,,,Quart,,,1,30,22,1,,,
23045,"Mundt, Barbara u.a.","Architekten als Designer: Beispiele in Berlin ; [Katalogbuch zur gleichnamigen Ausstellung des Kunstgewerbemuseums der Staatlichen Museen zu Berlin im Hamburger Bahnhof, Museum für Gegenwart - Berlin vom 26. Juni bis 30. August 1998 ; anschließend im Kunstgewerbemuseum am Tiergarten ohne Leihgaben als Bestandsausstellung]",Hirmer,illustrierte Broschur (Paperback),,1500,,1998,,München,2,1,Deutsch,3777481009,,229,12,Inhaltsverzeichnis unter http://d-nb.info/953701727/04,,,,,,"Kunstgewerbemuseum Berlin, [hrsg. von den Staatlichen Museen zu Berlin]",,,,,Berlin ; Architekt ; Designer ; Ausstellung ; Berlin &lt;1998> ; 45 Architektur ; 46 Bildende Kunst,"[Katalogbuch zur gleichnamigen Ausstellung des Kunstgewerbemuseums der Staatlichen Museen zu Berlin im Hamburger Bahnhof, Museum für Gegenwart - Berlin vom 26. Juni bis 30. August 1998 ; anschließend im Kunstgewerbemuseum am Tiergarten ohne Leihgaben als Bestandsausstellung] - 229 S. : zahlr. Ill. ; 30 cm  - mit zahlreichen teils ganzseitigen teils farbigen Abbildungen","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,37,"Architektur, Bauwesen ",,,,,Quart,,,1,30,24,2,,,
23046,"Näther, Heidemarie und Joachim",Die Stadt im Wandel der Zeiten,Kinderbuchverlag,illustrierter Original-Pappband (Hardcover),,400,,1988,,Berlin (DDR),2,1,Deutsch,3358003868,,32,10,,,Ill. von Peter Albert,,,,"Albert, Peter",,,,,Kinder- und Jugendliteratur,durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,844,sonstiges,,,,,Quart,,,1,30,21,1,,,
23047,"Grimm, Brüder (Jacob, Wilhelm)",Das tapfere Schneiderlein - ein Märchen der Brüder Grimm,Kinderbuchverlag,illustrierter Original-Pappband (Hardcover),,300,2. Auflage,1990,,Berlin (DDR),2,1,Deutsch,3358008991,,[26],10,,,ill. von Regine Grube-Heinecke,,,,,,,,,"Märchen, Kinder- und Jugendliteratur",durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Quart,,,0,29,19,1,,,
23048,"Grimm, Brüder (Jacob, Wilhelm)",Schneeweißchen und Rosenrot,Kinderbuchverlag,illustrierter Original-Pappband (Hardcover),,300,3. Auflage,1990,,Berlin (DDR),2,1,Deutsch,3358009106,,[26],10,,,Ill. von Dieter Müller,,,,,,,,,"Märchen, Kinder- und Jugendliteratur",durchgehend farbig illustriert,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Quart,,,0,29,19,1,,,
23049,,"Das Kunst-Paket - ein Streifzug durch die bildende Kunst mit einleuchtenden Beispielen, dreidimensionalen Bildern und vielerlei erstaunlichen Effekten",Ars-Edition,Pappband (Hardcover),,1200,1. Auflage,1993,,München,2,1,Deutsch,3760782590,,(16),12,,,,Aus dem Engl. von Erwin Peters,,,"Frayling, Christopher; Frayling, Helen; Van der Meer, Ron",,The art pack <dt.>,,,Kunst ; Einführung ; 46 Bildende Kunst; POPUP-ART,"mit Beilagen (Musikkassette, WorterklärungsBroschur, Falttafeln) sowie zahlreichen Ausklapptafeln, Popup-Ansichten, Modellen und farbigen Abbildungen","leicht berieben und bestoßen mit kleinen Randläsuren, Musikkassette noch verpackt",0,gefunden/geschenkt,0,,1,,,,,14,allgemein - bildende Kunst ,,,,,Quart,,,1,30,29,4,,,
23050,"Dippel, Paul Gerhardt",Dichtung der jungen Nation - Bekenntnisse zur deutschen Gegenwart,Büchergilde Gutenberg,Original-Leinen (Hardcover),,500,,1938,,Berlin,2,1,Deutsch,,,286+(2),25,,,,,,,,,,,,,"Frakturschrift, mit 8 nicht paginierten Fototafeln","leicht berieben und bestoßen mit kleinen Randläsuren, leicht nachgedunkelt/gebräunt, ",3241,Laden-Sammelnummer - Sammelnummer,"4,52",,1,,,,,1030,Gedichte - Balladen,,,,,Oktav,,,0,20,14,3,,,
23051,"Barthel, Karl",Die Welt ohne Erbarmen - Bilder und Skizzen aus dem K.Z.,Der Greifenverlag,Original-Broschur (Paperback),,230,,1946,,Rudolstadt,4,1,Deutsch,,,162+(2),30,,,die Originalholzschnitte stammen von Hans Schneider,,Alois Neumann,,,,,,,,,"stark berieben und bestoßen mit Randläsuren, Vorderdeckel lose, deutlich nachgedunkelt/gebräunt, Rücken beschädigt, einige Einrisse, Reparatur nötig",3241,Laden-Sammelnummer - Sammelnummer,"4,52",,1,,,,,1216,Drittes Reich ,,,,,Klein-Oktav,,,0,18,13,2,,,
23052,Militärpolitische Agitation (Redaktion),Unsere NVA - für die Treffen mit Soldaten anläßlich des 28. Jahrestages der Gründung der Nationalen Volksarmee + Unsere NVA - Ausgabe 1989 (2 Hefte),Militärverlag der DDR (VEB),Originalhefte (Paperback),,150,,1983 + 1988,,Berlin (DDR),2,1,Deutsch,,,63 + 64,10,,,,,,,,,,,,,mit zahlreichen teils farbigen Abbildungen,"deutlich berieben und bestoßen mit Randläsuren, ",3241,Laden-Sammelnummer - Sammelnummer,"4,52",,1,,,,,1219,DDR 1949-90 ,,,,,Quer-Klein-Oktav,,,0,12,17,1,,,
23053,"Eisler, Gerhart",Nachrichtenkonferenz des Staatlichen Rundfunkkomitees - 22. Januar 1961,Druck: MV Potsdam,Originalheft (Paperback),,150,,1961,,Potsdam,3,1,Deutsch,,,79,10,,,,,,,,,,,,"AGITATION, PROPAGANDA","mit 2 s/w Fotos, interessantes Dokument zur ""guten Publizistik""","deutlich berieben und bestoßen mit Randläsuren, Rücken mit Tesareparatur, deutlich nachgedunkelt/gebräunt, mit zahlreichen AN- und Unterstreichungen",3241,Laden-Sammelnummer - Sammelnummer,"4,52",,1,,,,,1219,DDR 1949-90 ,,,,,Oktav,,,0,21,15,1,,,
